CT_Hour_Begin,Month,Day,Hour_Begin,2016,2017,2018,2019,2020
7/9/16 00:00,7,9,0,0,0,0,0,0
7/9/16 01:00,7,9,1,0,0,0,0,0
7/9/16 02:00,7,9,2,0,0,0,0,0
7/9/16 03:00,7,9,3,0,0,0,0,0
7/9/16 04:00,7,9,4,0,0,0,0,0
7/9/16 05:00,7,9,5,42.264,37.824,43.392,-9.96,-45.408
7/9/16 06:00,7,9,6,748.608,750.84,-744.168,-405.264,1033.128
7/9/16 07:00,7,9,7,-2893.704,2105.664,-2780.856,1293.336,1881.312
7/9/16 08:00,7,9,8,-5995.608,3399.456,-5610.888,4887.336,3597.096
7/9/16 09:00,7,9,9,-8969.136,5287.056,8190.36,5096.136,7715.688
7/9/16 10:00,7,9,10,8723.832,8331.744,9748.056,6518.568,-6902.808
7/9/16 11:00,7,9,11,10892.352,-6933.984,-8459.664,-9541.8,5935.152
7/9/16 12:00,7,9,12,-11623.44,-4485.072,7590.072,8248.08,8563.248
7/9/16 13:00,7,9,13,-9037.104,2639.424,10407.168,8574.192,2477.16
7/9/16 14:00,7,9,14,7395.432,-857.616,-7736.184,-6988.608,-6143.952
7/9/16 15:00,7,9,15,-8228.544,290.328,-9030.336,6150.696,-5151.672
7/9/16 16:00,7,9,16,-3066.072,-327.024,5994.888,-6847.728,3304.392
7/9/16 17:00,7,9,17,-719.688,-349.272,-3417.312,3612.96,3096.672
7/9/16 18:00,7,9,18,0,-317.016,819.792,466.176,1014.288
7/9/16 19:00,7,9,19,0,21.144,-46.728,-22.152,58.68
7/9/16 20:00,7,9,20,0,0,0,0,0
7/9/16 21:00,7,9,21,0,0,0,0,0
7/9/16 22:00,7,9,22,0,0,0,0,0
7/9/16 23:00,7,9,23,0,0,0,0,0
7/10/16 00:00,7,10,0,0,0,0,0,0
7/10/16 01:00,7,10,1,0,0,0,0,0
7/10/16 02:00,7,10,2,0,0,0,0,0
7/10/16 03:00,7,10,3,0,0,0,0,0
7/10/16 04:00,7,10,4,0,0,0,0,0
7/10/16 05:00,7,10,5,-38.928,34.488,37.824,-29.904,-27.672
7/10/16 06:00,7,10,6,-679.656,-588.432,-813.12,-635.592,-525.96
7/10/16 07:00,7,10,7,2840.88,-1657.392,-2928.72,2980.392,2036.328
7/10/16 08:00,7,10,8,-5545.848,5498.016,5727.096,-5882.544,4623.048
7/10/16 09:00,7,10,9,9104.712,6973.776,-8430.12,8235.024,7501.8
7/10/16 10:00,7,10,10,-10771.824,-7148.256,-10143.696,9182.016,7700.328
7/10/16 11:00,7,10,11,11309.856,7222.056,-9688.344,9138.6,-6056.064
7/10/16 12:00,7,10,12,-11927.568,7602.84,8969.664,-9438.312,-7744.296
7/10/16 13:00,7,10,13,11717.328,-9610.8,-11151.672,9919.128,9123.72
7/10/16 14:00,7,10,14,-10676.856,-5429.088,-10231.896,8518.152,-8600.016
7/10/16 15:00,7,10,15,-9209.808,-1875.408,5734.872,-4033.968,-7995
7/10/16 16:00,7,10,16,-6730.464,-3086.16,5961.096,3877.296,5704.008
7/10/16 17:00,7,10,17,-3673.704,-829.8,3231.024,-2143.248,-2742.36
7/10/16 18:00,7,10,18,816.456,-337.032,789.768,-1871.352,-418.56
7/10/16 19:00,7,10,19,-6.672,-36.696,-68.976,112.944,-57.576
7/10/16 20:00,7,10,20,0,0,0,0,0
7/10/16 21:00,7,10,21,0,0,0,0,0
7/10/16 22:00,7,10,22,0,0,0,0,0
7/10/16 23:00,7,10,23,0,0,0,0,0
7/11/16 00:00,7,11,0,0,0,0,0,0
7/11/16 01:00,7,11,1,0,0,0,0,0
7/11/16 02:00,7,11,2,0,0,0,0,0
7/11/16 03:00,7,11,3,0,0,0,0,0
7/11/16 04:00,7,11,4,0,0,0,0,0
7/11/16 05:00,7,11,5,-42.264,-45.6,35.592,-11.064,-31.008
7/11/16 06:00,7,11,6,700.776,-638.496,697.44,386.448,-583.56
7/11/16 07:00,7,11,7,3227.064,-2662.968,2824.536,1772.52,2578.824
7/11/16 08:00,7,11,8,-6442.608,-5716.368,-5722.128,-4458.408,-5335.128
7/11/16 09:00,7,11,9,9074.688,-8261.4,-8144.496,-6695.064,-7670.064
7/11/16 10:00,7,11,10,-10856.28,10003.344,-10035.264,-9443.016,9317.064
7/11/16 11:00,7,11,11,10356.624,3177.984,11016.288,9150.672,-9991.008
7/11/16 12:00,7,11,12,0,6453.84,10577.568,8493.792,-9381.192
7/11/16 13:00,7,11,13,-909.648,8308.128,-10051.56,-9632.592,-10387.92
7/11/16 14:00,7,11,14,-11354.904,-7582.872,-8143.8,3091.08,-9573.648
7/11/16 15:00,7,11,15,-8835.648,6028.92,-5076.072,881.424,8059.824
7/11/16 16:00,7,11,16,-5877.528,2717.472,6080.544,-1020.936,-5852.472
7/11/16 17:00,7,11,17,-3606.312,-2858.736,3283.704,-1830.384,-3137.016
7/11/16 18:00,7,11,18,856.512,1232.472,946.608,-765.144,-706.464
7/11/16 19:00,7,11,19,17.808,-61.176,60.072,-5.544,-38.76
7/11/16 20:00,7,11,20,0,0,0,0,0
7/11/16 21:00,7,11,21,0,0,0,0,0
7/11/16 22:00,7,11,22,0,0,0,0,0
7/11/16 23:00,7,11,23,0,0,0,0,0
7/12/16 00:00,7,12,0,0,0,0,0,0
7/12/16 01:00,7,12,1,0,0,0,0,0
7/12/16 02:00,7,12,2,0,0,0,0,0
7/12/16 03:00,7,12,3,0,0,0,0,0
7/12/16 04:00,7,12,4,0,0,0,0,0
7/12/16 05:00,7,12,5,-36.696,-30.024,36.696,-28.8,27.672
7/12/16 06:00,7,12,6,-675.192,563.952,-802.008,-335.52,544.8
7/12/16 07:00,7,12,7,3225.312,-2854.128,-2931.792,870.336,-2675.928
7/12/16 08:00,7,12,8,6393.48,4995,-4832.4,-1902.36,-5343.504
7/12/16 09:00,7,12,9,8944.752,-6482.712,-7301.952,2602.176,7191.936
7/12/16 10:00,7,12,10,-10690.68,-6822.072,8777.376,3091.656,-7978.896
7/12/16 11:00,7,12,11,-3703.848,8704.848,-10327.56,-5033.136,-9902.256
7/12/16 12:00,7,12,12,0,8917.392,10163.376,-5694.168,10665.528
7/12/16 13:00,7,12,13,0,-9826.152,-9254.544,-4661.136,-10345.944
7/12/16 14:00,7,12,14,-948,-8064.48,9701.04,6004.272,9372.504
7/12/16 15:00,7,12,15,8601.816,-7490.976,7252.464,-4669.104,7814.4
7/12/16 16:00,7,12,16,-6365.664,-2530.704,3930.48,-2774.904,5580.888
7/12/16 17:00,7,12,17,3644.592,686.328,-1729.704,1100.664,-2793.216
7/12/16 18:00,7,12,18,-977.76,442.704,-945.504,-170.52,656.64
7/12/16 19:00,7,12,19,48.936,-90.096,-38.928,13.296,-23.256
7/12/16 20:00,7,12,20,0,0,0,0,0
7/12/16 21:00,7,12,21,0,0,0,0,0
7/12/16 22:00,7,12,22,0,0,0,0,0
7/12/16 23:00,7,12,23,0,0,0,0,0
7/13/16 00:00,7,13,0,0,0,0,0,0
7/13/16 01:00,7,13,1,0,0,0,0,0
7/13/16 02:00,7,13,2,0,0,0,0,0
7/13/16 03:00,7,13,3,0,0,0,0,0
7/13/16 04:00,7,13,4,0,0,0,0,0
7/13/16 05:00,7,13,5,-34.488,83.424,31.152,-23.256,-22.152
7/13/16 06:00,7,13,6,-634.032,-1184.64,646.272,-780.648,519.336
7/13/16 07:00,7,13,7,3136.08,-2412.024,-2736,2891.808,1913.352
7/13/16 08:00,7,13,8,-6446.28,3437.592,-5624.736,5667.408,-5487.84
7/13/16 09:00,7,13,9,8748.072,-7008.72,-7596.36,-8219.544,-7796.736
7/13/16 10:00,7,13,10,-10756.368,-8056.056,-9365.88,-9350.184,-9445.272
7/13/16 11:00,7,13,11,-11658.648,-8766.12,10673.592,-8842.008,-10463.424
7/13/16 12:00,7,13,12,11861.28,7181.952,-10650.768,8384.448,10755.552
7/13/16 13:00,7,13,13,6350.04,10183.632,-9800.904,7846.704,11208.504
7/13/16 14:00,7,13,14,0,-9968.808,9816.84,-8635.344,-10210.44
7/13/16 15:00,7,13,15,5614.416,-8248.992,-7328.28,-7718.088,-8435.808
7/13/16 16:00,7,13,16,-6808.176,-3730.008,1248.744,-4517.112,6452.52
7/13/16 17:00,7,13,17,3672.456,-2537.04,-529.488,3174.72,3312.336
7/13/16 18:00,7,13,18,833.16,-609.576,622.92,-1412.928,772.896
7/13/16 19:00,7,13,19,-32.256,23.352,-84.528,-35.424,-38.76
7/13/16 20:00,7,13,20,0,0,0,0,0
7/13/16 21:00,7,13,21,0,0,0,0,0
7/13/16 22:00,7,13,22,0,0,0,0,0
7/13/16 23:00,7,13,23,0,0,0,0,0
7/14/16 00:00,7,14,0,0,0,0,0,0
7/14/16 01:00,7,14,1,0,0,0,0,0
7/14/16 02:00,7,14,2,0,0,0,0,0
7/14/16 03:00,7,14,3,0,0,0,0,0
7/14/16 04:00,7,14,4,0,0,0,0,0
7/14/16 05:00,7,14,5,30.024,-3.336,24.48,22.152,-28.8
7/14/16 06:00,7,14,6,-671.856,572.856,747.456,720.864,-573.576
7/14/16 07:00,7,14,7,-2818.392,2577.792,2884.368,2569.824,-2812.512
7/14/16 08:00,7,14,8,6257.952,5514.792,5328.144,-5496.048,5867.448
7/14/16 09:00,7,14,9,8789.544,-7569.216,-7144.104,7800.12,8108.208
7/14/16 10:00,7,14,10,10675.368,-8574.768,-8227.248,-9431.736,-9132.12
7/14/16 11:00,7,14,11,9701.352,6939.864,8563.872,10704.672,-9725.352
7/14/16 12:00,7,14,12,0,-5315.616,7646.136,10015.944,10442.856
7/14/16 13:00,7,14,13,0,9259.92,-6948.936,10211.952,9411.288
7/14/16 14:00,7,14,14,0,-8931.672,9480.96,-8738.304,9770.808
7/14/16 15:00,7,14,15,48.936,307.008,2245.56,-4887.408,8324.664
7/14/16 16:00,7,14,16,-2869.92,0,142.392,6171.912,5943.816
7/14/16 17:00,7,14,17,-2898.48,0,-297,3162.576,3260.496
7/14/16 18:00,7,14,18,-1095.672,0,470.52,659.952,813.864
7/14/16 19:00,7,14,19,61.176,0,62.28,38.76,-71.976
7/14/16 20:00,7,14,20,0,0,0,0,0
7/14/16 21:00,7,14,21,0,0,0,0,0
7/14/16 22:00,7,14,22,0,0,0,0,0
7/14/16 23:00,7,14,23,0,0,0,0,0
7/15/16 00:00,7,15,0,0,0,0,0,0
7/15/16 01:00,7,15,1,0,0,0,0,0
7/15/16 02:00,7,15,2,0,0,0,0,0
7/15/16 03:00,7,15,3,0,0,0,0,0
7/15/16 04:00,7,15,4,0,0,0,0,0
7/15/16 05:00,7,15,5,-43.392,0,35.592,-44.304,32.112
7/15/16 06:00,7,15,6,-757.512,422.688,-721.92,726.384,-926.808
7/15/16 07:00,7,15,7,3175.608,3231.648,-1834.104,-2781.912,-2463.696
7/15/16 08:00,7,15,8,-6405,-4368.048,-4542.816,5602.512,5185.296
7/15/16 09:00,7,15,9,9021.816,6154.632,6991.2,8283.408,-7974.216
7/15/16 10:00,7,15,10,-10589.928,9001.848,-7628.016,-9851.784,9188.592
7/15/16 11:00,7,15,11,10906.032,8192.88,-8858.28,10766.544,-8290.464
7/15/16 12:00,7,15,12,-1544.568,9487.992,-7957.44,-9609.048,5190.984
7/15/16 13:00,7,15,13,0,9984.096,7920.144,6160.872,9042.336
7/15/16 14:00,7,15,14,-9977.496,8896.632,9077.832,-8722.176,9707.28
7/15/16 15:00,7,15,15,-9221.664,2138.232,5839.968,8147.448,8060.952
7/15/16 16:00,7,15,16,-5112.648,25.584,-2694.888,-5950.872,-6509.112
7/15/16 17:00,7,15,17,-749.712,-24.48,1863.192,-2211.432,545.904
7/15/16 18:00,7,15,18,-563.952,-10.008,749.712,-446.256,-2.208
7/15/16 19:00,7,15,19,24.48,0,53.4,-90.792,0
7/15/16 20:00,7,15,20,0,0,0,0,0
7/15/16 21:00,7,15,21,0,0,0,0,0
7/15/16 22:00,7,15,22,0,0,0,0,0
7/15/16 23:00,7,15,23,0,0,0,0,0
7/16/16 00:00,7,16,0,0,0,0,0,0
7/16/16 01:00,7,16,1,0,0,0,0,0
7/16/16 02:00,7,16,2,0,0,0,0,0
7/16/16 03:00,7,16,3,0,0,0,0,0
7/16/16 04:00,7,16,4,0,0,0,0,0
7/16/16 05:00,7,16,5,16.68,0,24.48,-24.36,-109.632
7/16/16 06:00,7,16,6,606.24,-110.112,1111.224,-672.144,1274.52
7/16/16 07:00,7,16,7,3133.776,-925.464,-2561.664,-2821.56,3041.256
7/16/16 08:00,7,16,8,6325.896,-2998.536,-5025.336,-5710.464,-5716.488
7/16/16 09:00,7,16,9,-8752.512,-3639.504,-6074.496,8104.176,-8207.688
7/16/16 10:00,7,16,10,-10958.16,2570.64,7760.544,-9784.176,9879.168
7/16/16 11:00,7,16,11,-11062.512,5497.296,9402.288,10523.952,-10139.04
7/16/16 12:00,7,16,12,-9530.28,-6352.008,10465.896,10379.856,-10020.36
7/16/16 13:00,7,16,13,-11476.752,-5268.624,7982.736,10016.904,8629.416
7/16/16 14:00,7,16,14,-9655.944,-1278,5781.264,-8221.56,8292.36
7/16/16 15:00,7,16,15,6951.024,-1870.968,4654.344,-5728.584,6833.28
7/16/16 16:00,7,16,16,-4443.408,-1588.44,-4221.024,2044.08,6131.64
7/16/16 17:00,7,16,17,2621.256,-1139.04,3037.032,-2241.936,2432.64
7/16/16 18:00,7,16,18,755.28,-695.208,-784.2,1328.76,-764.04
7/16/16 19:00,7,16,19,43.392,-18.912,22.248,-179.376,-34.32
7/16/16 20:00,7,16,20,0,0,0,0,0
7/16/16 21:00,7,16,21,0,0,0,0,0
7/16/16 22:00,7,16,22,0,0,0,0,0
7/16/16 23:00,7,16,23,0,0,0,0,0
7/17/16 00:00,7,17,0,0,0,0,0,0
7/17/16 01:00,7,17,1,0,0,0,0,0
7/17/16 02:00,7,17,2,0,0,0,0,0
7/17/16 03:00,7,17,3,0,0,0,0,0
7/17/16 04:00,7,17,4,0,0,0,0,0
7/17/16 05:00,7,17,5,34.488,4.44,-34.488,27.672,22.152
7/17/16 06:00,7,17,6,-838.704,458.28,724.128,-756.288,570.264
7/17/16 07:00,7,17,7,-2969.664,-1713.024,2775.456,-3371.136,-2744.28
7/17/16 08:00,7,17,8,6147.792,4242.648,5315.832,6262.2,4515.096
7/17/16 09:00,7,17,9,8412.696,-4804.368,-7625.592,-8391.504,6907.8
7/17/16 10:00,7,17,10,-10581.024,5963.472,-9388.848,-10030.872,9337.032
7/17/16 11:00,7,17,11,-11787.864,6963.984,-8998.2,10525.704,10083.336
7/17/16 12:00,7,17,12,-11850.672,-6776.592,-10646.304,9201.24,10763.64
7/17/16 13:00,7,17,13,-11898.696,-6207.648,10030.128,-10656.816,10227.48
7/17/16 14:00,7,17,14,9294.816,-7056.12,-3929.808,9944.712,-9371.688
7/17/16 15:00,7,17,15,-7993.152,-7154.352,-1195.776,-5571.192,-8459.064
7/17/16 16:00,7,17,16,-1022.256,-5551.344,3927.144,-5748.84,6414.288
7/17/16 17:00,7,17,17,-982.2,-3200.976,3775.08,3595.416,-2603.904
7/17/16 18:00,7,17,18,1046.712,959.952,-763.08,-1163.784,1007.64
7/17/16 19:00,7,17,19,-13.344,129.024,26.688,-27.672,23.256
7/17/16 20:00,7,17,20,0,0,0,0,0
7/17/16 21:00,7,17,21,0,0,0,0,0
7/17/16 22:00,7,17,22,0,0,0,0,0
7/17/16 23:00,7,17,23,0,0,0,0,0
7/18/16 00:00,7,18,0,0,0,0,0,0
7/18/16 01:00,7,18,1,0,0,0,0,0
7/18/16 02:00,7,18,2,0,0,0,0,0
7/18/16 03:00,7,18,3,0,0,0,0,0
7/18/16 04:00,7,18,4,0,0,0,0,0
7/18/16 05:00,7,18,5,-24.48,-20.016,-12.24,14.4,28.8
7/18/16 06:00,7,18,6,583.992,-545.04,281.424,-352.128,-844.872
7/18/16 07:00,7,18,7,3156.048,-2669.16,-936.6,-1452.792,-2781.912
7/18/16 08:00,7,18,8,6405.96,5758.536,-1759.152,-2423.904,5420.88
7/18/16 09:00,7,18,9,9046.848,8125.464,4191.576,2547.912,7077.504
7/18/16 10:00,7,18,10,-10462.968,-9745.8,6445.2,3402.024,8306.496
7/18/16 11:00,7,18,11,10420.272,10038.072,9543.456,3179.088,-10109.232
7/18/16 12:00,7,18,12,-11692.584,-9254.64,8359.968,4121.808,10219.392
7/18/16 13:00,7,18,13,10794.48,9448.824,8370.912,-8393.496,9141.816
7/18/16 14:00,7,18,14,10813.296,-7896.696,-3847.488,9184.128,-8685.792
7/18/16 15:00,7,18,15,9426.576,-8466.408,-3413.736,8166.984,-7267.512
7/18/16 16:00,7,18,16,3798,4597.848,1166.856,1285.344,6174.264
7/18/16 17:00,7,18,17,-2288.304,-3103.968,-14.472,352.128,-3095.448
7/18/16 18:00,7,18,18,276.984,723.024,0,81.936,-796.152
7/18/16 19:00,7,18,19,11.112,47.832,0,-2.208,-42.072
7/18/16 20:00,7,18,20,0,0,0,0,0
7/18/16 21:00,7,18,21,0,0,0,0,0
7/18/16 22:00,7,18,22,0,0,0,0,0
7/18/16 23:00,7,18,23,0,0,0,0,0
7/19/16 00:00,7,19,0,0,0,0,0,0
7/19/16 01:00,7,19,1,0,0,0,0,0
7/19/16 02:00,7,19,2,0,0,0,0,0
7/19/16 03:00,7,19,3,0,0,0,0,0
7/19/16 04:00,7,19,4,0,0,0,0,0
7/19/16 05:00,7,19,5,31.152,20.016,0,7.752,21.048
7/19/16 06:00,7,19,6,-642.936,557.28,-391.536,594.624,-559.2
7/19/16 07:00,7,19,7,3026.328,-2762.352,2242.488,2277.312,2707.464
7/19/16 08:00,7,19,8,6272.64,5701.488,2628.744,5616.816,5654.448
7/19/16 09:00,7,19,9,8768.136,8573.088,-4420.632,-8510.64,7529.112
7/19/16 10:00,7,19,10,-9866.016,-10365.288,7650.84,-10119.456,-8347.512
7/19/16 11:00,7,19,11,10507.704,-9269.256,8707.92,-10972.008,-9542.784
7/19/16 12:00,7,19,12,10040.496,9177.768,-8647.416,-10295.16,10359.936
7/19/16 13:00,7,19,13,-9557.28,8117.832,-9857.568,6798.456,9763.632
7/19/16 14:00,7,19,14,5242.896,-10207.128,-6553.464,5739.144,-8230.584
7/19/16 15:00,7,19,15,-1856.52,-6646.392,-1597.032,7106.304,8255.328
7/19/16 16:00,7,19,16,3078.264,1214.256,4741.056,6875.208,6052.512
7/19/16 17:00,7,19,17,-3897.312,413.784,-2737.128,3495.216,3196.488
7/19/16 18:00,7,19,18,1010.016,602.904,817.584,602.376,-717.528
7/19/16 19:00,7,19,19,81.192,4.44,-134.592,-25.464,-23.256
7/19/16 20:00,7,19,20,0,0,0,0,0
7/19/16 21:00,7,19,21,0,0,0,0,0
7/19/16 22:00,7,19,22,0,0,0,0,0
7/19/16 23:00,7,19,23,0,0,0,0,0
7/20/16 00:00,7,20,0,0,0,0,0,0
7/20/16 01:00,7,20,1,0,0,0,0,0
7/20/16 02:00,7,20,2,0,0,0,0,0
7/20/16 03:00,7,20,3,0,0,0,0,0
7/20/16 04:00,7,20,4,0,0,0,0,0
7/20/16 05:00,7,20,5,46.728,31.152,-25.584,-23.256,-33.216
7/20/16 06:00,7,20,6,846.504,652.944,549.504,-590.184,551.448
7/20/16 07:00,7,20,7,-2841.312,2965.608,2754.312,2850.264,-2689.992
7/20/16 08:00,7,20,8,-6375.336,-5681.472,5789.76,-5922.192,5602.632
7/20/16 09:00,7,20,9,8446.848,-7600.296,-5527.656,-8390.016,-8013.576
7/20/16 10:00,7,20,10,9869.928,-9955.488,123.48,-10045.176,-9507.792
7/20/16 11:00,7,20,11,-11497.944,10682.496,216.912,10756.944,-10593.504
7/20/16 12:00,7,20,12,-11716.128,11177.64,-549.504,-10747.056,9682.8
7/20/16 13:00,7,20,13,11531.424,-9700.44,-2072.016,-9861.624,-8684.568
7/20/16 14:00,7,20,14,10547.424,-10533.096,-5899.008,-10173.24,9641.712
7/20/16 15:00,7,20,15,-3936.408,5341.488,6364.296,8183.256,-8853.36
7/20/16 16:00,7,20,16,-981.096,-363.744,6536.184,6407.376,6214.584
7/20/16 17:00,7,20,17,-1054.512,-17.808,2919.312,-3971.472,-3210.024
7/20/16 18:00,7,20,18,-411.576,60.072,1027.8,1023.144,880.32
7/20/16 19:00,7,20,19,83.424,2.232,104.568,64.224,-53.16
7/20/16 20:00,7,20,20,0,0,0,0,0
7/20/16 21:00,7,20,21,0,0,0,0,0
7/20/16 22:00,7,20,22,0,0,0,0,0
7/20/16 23:00,7,20,23,0,0,0,0,0
7/21/16 00:00,7,21,0,0,0,0,0,0
7/21/16 01:00,7,21,1,0,0,0,0,0
7/21/16 02:00,7,21,2,0,0,0,0,0
7/21/16 03:00,7,21,3,0,0,0,0,0
7/21/16 04:00,7,21,4,0,0,0,0,0
7/21/16 05:00,7,21,5,12.24,-22.248,-14.472,18.816,21.048
7/21/16 06:00,7,21,6,-609.576,601.776,-674.088,-702.024,-534.84
7/21/16 07:00,7,21,7,3101.088,-2902.416,2585.232,-2723.928,-2551.848
7/21/16 08:00,7,21,8,6259.272,-6091.512,-5506.464,5251.8,-5332.056
7/21/16 09:00,7,21,9,8735.136,8411.304,8540.472,-8228.736,-7045.272
7/21/16 10:00,7,21,10,10358.232,-9202.344,10423.728,-9961.92,4672.68
7/21/16 11:00,7,21,11,-11611.776,-9739.968,11295.552,-10178.184,8447.856
7/21/16 12:00,7,21,12,-11237.16,-9732.48,-10129.44,-10789.872,8945.088
7/21/16 13:00,7,21,13,-11438.256,11283.336,-9573.144,9924.816,10794.96
7/21/16 14:00,7,21,14,10836.144,-10409.904,10193.376,-8582.352,10205.232
7/21/16 15:00,7,21,15,7905.36,-8939.496,-7040.112,-6215.424,-8601.096
7/21/16 16:00,7,21,16,-3622.512,-5541.264,-4848.888,-2528.928,5792.856
7/21/16 17:00,7,21,17,2435.688,-3344.496,1645.824,-2784.408,3097.032
7/21/16 18:00,7,21,18,319.248,893.208,-717.456,-1378.608,-363.192
7/21/16 19:00,7,21,19,-4.44,-36.696,-47.832,43.176,25.464
7/21/16 20:00,7,21,20,0,0,0,0,0
7/21/16 21:00,7,21,21,0,0,0,0,0
7/21/16 22:00,7,21,22,0,0,0,0,0
7/21/16 23:00,7,21,23,0,0,0,0,0
7/22/16 00:00,7,22,0,0,0,0,0,0
7/22/16 01:00,7,22,1,0,0,0,0,0
7/22/16 02:00,7,22,2,0,0,0,0,0
7/22/16 03:00,7,22,3,0,0,0,0,0
7/22/16 04:00,7,22,4,0,0,0,0,0
7/22/16 05:00,7,22,5,18.912,6.672,0,8.856,-18.816
7/22/16 06:00,7,22,6,-760.848,-639.6,341.496,-496.08,-484.992
7/22/16 07:00,7,22,7,2698.392,-3602.424,-1056.72,2624.304,2709.336
7/22/16 08:00,7,22,8,5747.04,4610.88,-2482.752,5756.04,5678.616
7/22/16 09:00,7,22,9,8692.416,6390.312,-7981.416,7836.504,-8089.68
7/22/16 10:00,7,22,10,10545.6,9329.304,-9834.888,8166.216,9736.248
7/22/16 11:00,7,22,11,-10905.432,-11661.144,8633.016,9612.12,-10536.552
7/22/16 12:00,7,22,12,-11675.784,-11404.56,7893.168,9962.616,9407.136
7/22/16 13:00,7,22,13,-633.432,-11039.496,-8366.208,-7674.576,-10106.4
7/22/16 14:00,7,22,14,0,-10110.12,-9517.512,-6910.776,-9931.152
7/22/16 15:00,7,22,15,0,4267.992,5327.184,-6061.8,-809.448
7/22/16 16:00,7,22,16,-3070.344,575.088,-4602.072,-1263.432,-838.224
7/22/16 17:00,7,22,17,-3348.072,-1278.096,-2186.88,-272.4,-998.784
7/22/16 18:00,7,22,18,-956.616,-723.024,-1093.44,99.648,826.056
7/22/16 19:00,7,22,19,-155.736,-56.736,-62.28,27.672,-34.32
7/22/16 20:00,7,22,20,0,0,0,0,0
7/22/16 21:00,7,22,21,0,0,0,0,0
7/22/16 22:00,7,22,22,0,0,0,0,0
7/22/16 23:00,7,22,23,0,0,0,0,0
7/23/16 00:00,7,23,0,0,0,0,0,0
7/23/16 01:00,7,23,1,0,0,0,0,0
7/23/16 02:00,7,23,2,0,0,0,0,0
7/23/16 03:00,7,23,3,0,0,0,0,0
7/23/16 04:00,7,23,4,0,0,0,0,0
7/23/16 05:00,7,23,5,-22.248,-12.24,0,0,15.504
7/23/16 06:00,7,23,6,665.184,-659.616,258.072,-152.808,541.464
7/23/16 07:00,7,23,7,2988.648,3077.472,-1373.76,880.32,2706.24
7/23/16 08:00,7,23,8,-6089.328,5671.632,-3892.92,2965.152,-5520.384
7/23/16 09:00,7,23,9,-8648.496,-7764.432,5868.144,7649.976,7775.208
7/23/16 10:00,7,23,10,-10752.672,9068.184,-8381.472,9584.976,8793.864
7/23/16 11:00,7,23,11,10568.712,10685.304,10567.92,9775.68,-7758.744
7/23/16 12:00,7,23,12,10652.808,9847.44,9159.144,10227.216,8963.256
7/23/16 13:00,7,23,13,8136.6,11221.416,8008.464,10209.48,-9432.024
7/23/16 14:00,7,23,14,-4744.392,-8937.096,9671.52,-9628.392,2193.576
7/23/16 15:00,7,23,15,2733.696,8360.208,-5270.544,6947.232,-3421.56
7/23/16 16:00,7,23,16,1122.36,3266.64,-3899.424,-5775.12,4788
7/23/16 17:00,7,23,17,-597.336,-2481.624,-458.28,-3494.016,3554.952
7/23/16 18:00,7,23,18,-280.32,-1070.088,20.016,874.776,-747.432
7/23/16 19:00,7,23,19,-4.44,-57.84,0,-117.384,-27.672
7/23/16 20:00,7,23,20,0,0,0,0,0
7/23/16 21:00,7,23,21,0,0,0,0,0
7/23/16 22:00,7,23,22,0,0,0,0,0
7/23/16 23:00,7,23,23,0,0,0,0,0
7/24/16 00:00,7,24,0,0,0,0,0,0
7/24/16 01:00,7,24,1,0,0,0,0,0
7/24/16 02:00,7,24,2,0,0,0,0,0
7/24/16 03:00,7,24,3,0,0,0,0,0
7/24/16 04:00,7,24,4,0,0,0,0,0
7/24/16 05:00,7,24,5,18.912,-13.344,-24.48,21.048,-9.96
7/24/16 06:00,7,24,6,-620.688,-370.416,496.104,-612.336,497.184
7/24/16 07:00,7,24,7,-3028.56,-1404.48,2761.488,-2988.024,2762.112
7/24/16 08:00,7,24,8,-6159.504,5963.016,-5797.872,6167.28,-6024.12
7/24/16 09:00,7,24,9,8723.256,-7489.8,-8328.984,-8590.896,6417.936
7/24/16 10:00,7,24,10,-10657.728,-9482.544,9463.68,-10458.312,-8792.592
7/24/16 11:00,7,24,11,-10149.168,-7523.448,-10747.656,10192.824,7078.08
7/24/16 12:00,7,24,12,10155.096,8484.864,11110.776,11484.888,10288.536
7/24/16 13:00,7,24,13,-10976.952,6664.752,11494.056,-10789.92,-10023.456
7/24/16 14:00,7,24,14,-9918.984,8303.664,-7812.984,-9787.68,-4989.528
7/24/16 15:00,7,24,15,5442.864,-5782.608,4601.88,-7431.576,7302.36
